service_date,route,direction,trips_planned,trips_actual,cancel_rate,otp,delay_med,delay_p90,delay_avg,events
2025-05-12,UTCC,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,53.21666666666667,53.21666666666667,53.21666666666667,1970-01-01 00:00:00.000000001+00:00
2025-05-12,UTCG,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,12.05,12.05,12.05,1970-01-01 00:00:00.000000001+00:00
2025-05-12,X1,inbound,4,1970-01-01 00:00:00.000000004+00:00,0.0,0.0,20.958333333333336,23.473333333333336,20.283333333333335,1970-01-01 00:00:00.000000004+00:00
2025-05-12,X20,outbound,4,1970-01-01 00:00:00.000000004+00:00,0.0,0.0,19.891666666666666,44.84,21.329166666666666,1970-01-01 00:00:00.000000004+00:00
2025-05-12,X24,inbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,48.3,48.39333333333333,47.03333333333333,1970-01-01 00:00:00.000000003+00:00
2025-05-12,X34,outbound,8,1970-01-01 00:00:00.000000008+00:00,0.0,0.125,-3.7249999999999996,40.94833333333333,5.25625,1970-01-01 00:00:00.000000008+00:00
2025-05-12,X40,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,37.516666666666666,37.516666666666666,37.516666666666666,1970-01-01 00:00:00.000000001+00:00
2025-05-12,X47,outbound,31,1970-01-01 00:00:00.000000031+00:00,0.0,0.22580645161290322,-2.75,11.883333333333333,3.7870967741935484,1970-01-01 00:00:00.000000031+00:00
2025-05-12,X63,outbound,29,1970-01-01 00:00:00.000000029+00:00,0.0,0.20689655172413793,-3.7666666666666666,1.6199999999999988,-3.9120689655172414,1970-01-01 00:00:00.000000029+00:00
2025-05-12,X77,outbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,91.08333333333333,95.08333333333333,86.28333333333335,1970-01-01 00:00:00.000000003+00:00
2025-05-12,X78,outbound,9,1970-01-01 00:00:00.000000009+00:00,0.0,0.0,-7.616666666666666,4.243333333333339,-3.724074074074074,1970-01-01 00:00:00.000000009+00:00
2025-05-12,X82,outbound,11,1970-01-01 00:00:00.000000011+00:00,0.0,0.18181818181818182,-3.5833333333333335,35.31666666666667,5.274242424242424,1970-01-01 00:00:00.000000011+00:00
2025-05-12,X87,outbound,5,1970-01-01 00:00:00.000000005+00:00,0.0,0.0,-9.55,-6.863333333333333,-8.706666666666667,1970-01-01 00:00:00.000000005+00:00
2025-05-12,X88,outbound,7,1970-01-01 00:00:00.000000007+00:00,0.0,0.0,-2.683333333333333,22.703333333333337,3.0666666666666664,1970-01-01 00:00:00.000000007+00:00
2025-05-13,1,inbound,2,1970-01-01 00:00:00.000000002+00:00,0.0,0.0,20.708333333333332,44.755,20.708333333333332,1970-01-01 00:00:00.000000002+00:00
2025-05-13,1,outbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,49.56666666666667,52.513333333333335,50.666666666666664,1970-01-01 00:00:00.000000003+00:00
2025-05-13,22,inbound,2,1970-01-01 00:00:00.000000002+00:00,0.0,0.0,39.141666666666666,48.708333333333336,39.141666666666666,1970-01-01 00:00:00.000000002+00:00
2025-05-13,30,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,41.95,41.95,41.95,1970-01-01 00:00:00.000000001+00:00
2025-05-13,31,inbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,53.083333333333336,59.60333333333333,52.36666666666667,1970-01-01 00:00:00.000000003+00:00
2025-05-13,31,outbound,2,1970-01-01 00:00:00.000000002+00:00,0.0,0.0,43.80833333333334,49.535000000000004,43.80833333333334,1970-01-01 00:00:00.000000002+00:00
2025-05-13,36,outbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,13.816666666666666,20.243333333333336,16.066666666666666,1970-01-01 00:00:00.000000003+00:00
2025-05-13,38,outbound,2,1970-01-01 00:00:00.000000002+00:00,0.0,0.0,63.03333333333333,69.56666666666666,63.03333333333333,1970-01-01 00:00:00.000000002+00:00
2025-05-13,39,inbound,37,1970-01-01 00:00:00.000000037+00:00,0.0,0.16216216216216217,-5.483333333333333,0.24333333333333262,-4.694144144144144,1970-01-01 00:00:00.000000037+00:00
2025-05-13,39,outbound,40,1970-01-01 00:00:00.000000040+00:00,0.0,0.125,-4.766666666666667,5.275,-3.1158333333333337,1970-01-01 00:00:00.000000040+00:00
2025-05-13,40,inbound,40,1970-01-01 00:00:00.000000040+00:00,0.0,0.2,-2.85,5.800000000000002,-2.7616666666666667,1970-01-01 00:00:00.000000040+00:00
2025-05-13,40,outbound,38,1970-01-01 00:00:00.000000038+00:00,0.0,0.3157894736842105,-1.0833333333333333,6.538333333333333,-1.2609649122807016,1970-01-01 00:00:00.000000038+00:00
2025-05-13,62,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,82.86666666666666,82.86666666666666,82.86666666666666,1970-01-01 00:00:00.000000001+00:00
2025-05-13,62,outbound,2,1970-01-01 00:00:00.000000002+00:00,0.0,0.0,88.275,92.015,88.275,1970-01-01 00:00:00.000000002+00:00
2025-05-13,68,inbound,8,1970-01-01 00:00:00.000000008+00:00,0.0,0.75,0.6666666666666666,4.123333333333333,1.1625,1970-01-01 00:00:00.000000008+00:00
2025-05-13,68,outbound,9,1970-01-01 00:00:00.000000009+00:00,0.0,0.0,-5.9,-2.6299999999999994,-7.842592592592592,1970-01-01 00:00:00.000000009+00:00
2025-05-13,681,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-30.0,-30.0,-30.0,1970-01-01 00:00:00.000000001+00:00
2025-05-13,686,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,30.466666666666665,30.466666666666665,30.466666666666665,1970-01-01 00:00:00.000000001+00:00
2025-05-13,1,inbound,167,1970-01-01 00:00:00.000000167+00:00,0.0,0.17964071856287425,-3.1666666666666665,2.446666666666668,-3.3753493013972053,1970-01-01 00:00:00.000000167+00:00
2025-05-13,1,outbound,161,1970-01-01 00:00:00.000000161+00:00,0.0,0.22981366459627328,-2.466666666666667,2.5166666666666666,-2.648343685300207,1970-01-01 00:00:00.000000161+00:00
2025-05-13,10,inbound,107,1970-01-01 00:00:00.000000107+00:00,0.0,0.4485981308411215,2.3666666666666667,13.163333333333341,3.430218068535826,1970-01-01 00:00:00.000000107+00:00
2025-05-13,10,outbound,132,1970-01-01 00:00:00.000000132+00:00,0.0,0.29545454545454547,-2.6833333333333336,3.711666666666667,-2.1297979797979796,1970-01-01 00:00:00.000000132+00:00
2025-05-13,101,inbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,-21.45,-20.436666666666667,-21.688888888888886,1970-01-01 00:00:00.000000003+00:00
2025-05-13,101,outbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,-11.166666666666666,-3.0999999999999996,-9.92222222222222,1970-01-01 00:00:00.000000003+00:00
2025-05-13,105,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-21.416666666666668,-21.416666666666668,-21.416666666666668,1970-01-01 00:00:00.000000001+00:00
2025-05-13,11,inbound,117,1970-01-01 00:00:00.000000117+00:00,0.0,0.38461538461538464,-0.5166666666666667,8.050000000000006,0.31381766381766385,1970-01-01 00:00:00.000000117+00:00
2025-05-13,11,outbound,89,1970-01-01 00:00:00.000000089+00:00,0.0,0.23595505617977527,-2.45,10.973333333333336,-2.087078651685393,1970-01-01 00:00:00.000000089+00:00
2025-05-13,115,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-30.0,-30.0,-30.0,1970-01-01 00:00:00.000000001+00:00
2025-05-13,115,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,2.8333333333333335,2.8333333333333335,2.8333333333333335,1970-01-01 00:00:00.000000001+00:00
2025-05-13,12,inbound,150,1970-01-01 00:00:00.000000150+00:00,0.0,0.28,-1.9166666666666667,5.219999999999999,-1.722,1970-01-01 00:00:00.000000150+00:00
2025-05-13,12,outbound,148,1970-01-01 00:00:00.000000148+00:00,0.0,0.30405405405405406,-2.2583333333333333,4.093333333333334,-2.319594594594595,1970-01-01 00:00:00.000000148+00:00
2025-05-13,13,inbound,70,1970-01-01 00:00:00.000000070+00:00,0.0,0.2571428571428571,-2.625,3.4033333333333338,-2.674761904761905,1970-01-01 00:00:00.000000070+00:00
2025-05-13,13,outbound,67,1970-01-01 00:00:00.000000067+00:00,0.0,0.3283582089552239,-2.0833333333333335,4.113333333333333,-2.1161691542288557,1970-01-01 00:00:00.000000067+00:00
2025-05-13,13B,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,1.0833333333333333,1.0833333333333333,1.0833333333333333,1970-01-01 00:00:00.000000001+00:00
2025-05-13,14,inbound,30,1970-01-01 00:00:00.000000030+00:00,0.0,0.26666666666666666,-2.0,4.096666666666669,-0.905,1970-01-01 00:00:00.000000030+00:00
2025-05-13,14,outbound,28,1970-01-01 00:00:00.000000028+00:00,0.0,0.07142857142857142,-3.4416666666666664,6.241666666666668,-2.3375,1970-01-01 00:00:00.000000028+00:00
2025-05-13,140,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-5.8,-5.8,-5.8,1970-01-01 00:00:00.000000001+00:00
2025-05-13,146,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-1.2166666666666666,-1.2166666666666666,-1.2166666666666666,1970-01-01 00:00:00.000000001+00:00
2025-05-13,151,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,7.066666666666666,7.066666666666666,7.066666666666666,1970-01-01 00:00:00.000000001+00:00
2025-05-13,151,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-7.283333333333333,-7.283333333333333,-7.283333333333333,1970-01-01 00:00:00.000000001+00:00
2025-05-13,16,inbound,65,1970-01-01 00:00:00.000000065+00:00,0.0,0.23076923076923078,-3.45,3.170000000000001,-4.145128205128205,1970-01-01 00:00:00.000000065+00:00
2025-05-13,16,outbound,62,1970-01-01 00:00:00.000000062+00:00,0.0,0.25806451612903225,-3.4916666666666667,7.008333333333331,-2.0037634408602147,1970-01-01 00:00:00.000000062+00:00
2025-05-13,18,inbound,25,1970-01-01 00:00:00.000000025+00:00,0.0,0.32,-0.8333333333333334,8.693333333333335,0.48266666666666674,1970-01-01 00:00:00.000000025+00:00
2025-05-13,18,outbound,72,1970-01-01 00:00:00.000000072+00:00,0.0,0.25,-1.975,9.964999999999996,-0.17592592592592604,1970-01-01 00:00:00.000000072+00:00
2025-05-13,18A,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-9.916666666666666,-9.916666666666666,-9.916666666666666,1970-01-01 00:00:00.000000001+00:00
2025-05-13,2,inbound,8,1970-01-01 00:00:00.000000008+00:00,0.0,0.25,-5.058333333333334,1.1349999999999998,-6.36875,1970-01-01 00:00:00.000000008+00:00
2025-05-13,2,outbound,10,1970-01-01 00:00:00.000000010+00:00,0.0,0.4,1.4833333333333334,14.33333333333333,1.5683333333333334,1970-01-01 00:00:00.000000010+00:00
2025-05-13,20,inbound,67,1970-01-01 00:00:00.000000067+00:00,0.0,0.5671641791044776,0.8833333333333333,9.110000000000001,1.8388059701492538,1970-01-01 00:00:00.000000067+00:00
2025-05-13,20,outbound,68,1970-01-01 00:00:00.000000068+00:00,0.0,0.29411764705882354,-4.391666666666667,3.640000000000002,-3.1531862745098036,1970-01-01 00:00:00.000000068+00:00
2025-05-13,22,inbound,77,1970-01-01 00:00:00.000000077+00:00,0.0,0.12987012987012986,-8.8,-0.6933333333333299,-7.44047619047619,1970-01-01 00:00:00.000000077+00:00
2025-05-13,22,outbound,80,1970-01-01 00:00:00.000000080+00:00,0.0,0.2125,-2.925,5.91166666666667,-2.78625,1970-01-01 00:00:00.000000080+00:00
2025-05-13,22X,inbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,-12.366666666666667,-7.873333333333333,-14.327777777777778,1970-01-01 00:00:00.000000003+00:00
2025-05-13,22X,outbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.3333333333333333,1.3333333333333333,5.72,1.8166666666666664,1970-01-01 00:00:00.000000003+00:00
2025-05-13,23,inbound,54,1970-01-01 00:00:00.000000054+00:00,0.0,0.35185185185185186,-2.4333333333333336,4.210000000000003,-2.077469135802469,1970-01-01 00:00:00.000000054+00:00
2025-05-13,23,outbound,53,1970-01-01 00:00:00.000000053+00:00,0.0,0.22641509433962265,-2.8833333333333333,1.0733333333333335,-1.8893081761006287,1970-01-01 00:00:00.000000053+00:00
2025-05-13,3,inbound,76,1970-01-01 00:00:00.000000076+00:00,0.0,0.3157894736842105,-1.825,6.666666666666666,-1.1287280701754385,1970-01-01 00:00:00.000000076+00:00
2025-05-13,3,outbound,117,1970-01-01 00:00:00.000000117+00:00,0.0,0.2222222222222222,-3.5833333333333335,4.860000000000001,-2.8874643874643873,1970-01-01 00:00:00.000000117+00:00
2025-05-13,30,inbound,67,1970-01-01 00:00:00.000000067+00:00,0.0,0.31343283582089554,-0.26666666666666666,8.296666666666665,0.6519900497512437,1970-01-01 00:00:00.000000067+00:00
2025-05-13,30,outbound,66,1970-01-01 00:00:00.000000066+00:00,0.0,0.3484848484848485,0.43333333333333335,10.591666666666665,1.4896464646464647,1970-01-01 00:00:00.000000066+00:00
2025-05-13,31,inbound,52,1970-01-01 00:00:00.000000052+00:00,0.0,0.19230769230769232,-2.4833333333333334,9.488333333333333,-0.24871794871794886,1970-01-01 00:00:00.000000052+00:00
2025-05-13,31,outbound,54,1970-01-01 00:00:00.000000054+00:00,0.0,0.35185185185185186,0.7333333333333334,12.581666666666669,2.660185185185185,1970-01-01 00:00:00.000000054+00:00
2025-05-13,32,inbound,11,1970-01-01 00:00:00.000000011+00:00,0.0,0.45454545454545453,2.95,7.983333333333333,2.5,1970-01-01 00:00:00.000000011+00:00
2025-05-13,32,outbound,11,1970-01-01 00:00:00.000000011+00:00,0.0,0.7272727272727273,0.7833333333333333,3.9166666666666665,1.1333333333333333,1970-01-01 00:00:00.000000011+00:00
2025-05-13,32A,inbound,13,1970-01-01 00:00:00.000000013+00:00,0.0,0.5384615384615384,2.683333333333333,12.726666666666667,4.35,1970-01-01 00:00:00.000000013+00:00
2025-05-13,32A,outbound,13,1970-01-01 00:00:00.000000013+00:00,0.0,0.5384615384615384,2.566666666666667,21.196666666666676,7.167948717948718,1970-01-01 00:00:00.000000013+00:00
2025-05-13,34,outbound,26,1970-01-01 00:00:00.000000026+00:00,0.0,0.15384615384615385,-4.291666666666666,1.875,-5.35448717948718,1970-01-01 00:00:00.000000026+00:00
2025-05-13,35,outbound,22,1970-01-01 00:00:00.000000022+00:00,0.0,0.3181818181818182,-3.0833333333333335,3.016666666666667,-3.062878787878788,1970-01-01 00:00:00.000000022+00:00
2025-05-13,36,inbound,94,1970-01-01 00:00:00.000000094+00:00,0.0,0.2978723404255319,0.24166666666666667,12.836666666666668,2.7721631205673765,1970-01-01 00:00:00.000000094+00:00
2025-05-13,36,outbound,93,1970-01-01 00:00:00.000000093+00:00,0.0,0.21505376344086022,-3.45,4.84333333333333,-3.0046594982078854,1970-01-01 00:00:00.000000093+00:00
2025-05-13,36A,inbound,6,1970-01-01 00:00:00.000000006+00:00,0.0,0.16666666666666666,-4.383333333333334,-0.5833333333333334,-3.9000000000000004,1970-01-01 00:00:00.000000006+00:00
2025-05-13,36A,outbound,4,1970-01-01 00:00:00.000000004+00:00,0.0,0.25,-4.866666666666667,-1.4249999999999992,-3.9125,1970-01-01 00:00:00.000000004+00:00
2025-05-13,37,inbound,47,1970-01-01 00:00:00.000000047+00:00,0.0,0.2978723404255319,-1.6666666666666667,7.989999999999995,-1.1716312056737588,1970-01-01 00:00:00.000000047+00:00
2025-05-13,37,outbound,50,1970-01-01 00:00:00.000000050+00:00,0.0,0.18,-4.441666666666666,10.843333333333335,-0.9563333333333334,1970-01-01 00:00:00.000000050+00:00
2025-05-13,38,inbound,85,1970-01-01 00:00:00.000000085+00:00,0.0,0.2235294117647059,-4.2,2.9066666666666694,-4.061176470588235,1970-01-01 00:00:00.000000085+00:00
2025-05-13,38,outbound,82,1970-01-01 00:00:00.000000082+00:00,0.0,0.24390243902439024,-2.658333333333333,4.570000000000001,-2.019715447154472,1970-01-01 00:00:00.000000082+00:00
2025-05-13,38A,outbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.3333333333333333,-1.0333333333333334,-0.74,-3.3111111111111113,1970-01-01 00:00:00.000000003+00:00
2025-05-13,39,inbound,118,1970-01-01 00:00:00.000000118+00:00,0.0,0.16101694915254236,-5.300000000000001,1.4533333333333331,-4.99223163841808,1970-01-01 00:00:00.000000118+00:00
2025-05-13,39,outbound,121,1970-01-01 00:00:00.000000121+00:00,0.0,0.2231404958677686,-3.7,3.933333333333333,-3.2378787878787882,1970-01-01 00:00:00.000000121+00:00
2025-05-13,3A,inbound,11,1970-01-01 00:00:00.000000011+00:00,0.0,0.5454545454545454,-0.8,1.65,-0.6318181818181818,1970-01-01 00:00:00.000000011+00:00
2025-05-13,3A,outbound,11,1970-01-01 00:00:00.000000011+00:00,0.0,0.5454545454545454,0.55,8.283333333333333,3.056060606060606,1970-01-01 00:00:00.000000011+00:00
2025-05-13,4,inbound,56,1970-01-01 00:00:00.000000056+00:00,0.0,0.17857142857142858,-7.508333333333333,3.2666666666666666,-7.72827380952381,1970-01-01 00:00:00.000000056+00:00
2025-05-13,4,outbound,106,1970-01-01 00:00:00.000000106+00:00,0.0,0.33962264150943394,-2.6916666666666664,2.4333333333333336,-2.743081761006289,1970-01-01 00:00:00.000000106+00:00
2025-05-13,40,inbound,69,1970-01-01 00:00:00.000000069+00:00,0.0,0.18840579710144928,-3.0833333333333335,3.616666666666667,-3.976328502415459,1970-01-01 00:00:00.000000069+00:00
2025-05-13,40,outbound,67,1970-01-01 00:00:00.000000067+00:00,0.0,0.22388059701492538,-3.35,7.609999999999999,-1.608955223880597,1970-01-01 00:00:00.000000067+00:00
2025-05-13,452,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-6.716666666666667,-6.716666666666667,-6.716666666666667,1970-01-01 00:00:00.000000001+00:00
2025-05-13,49,outbound,24,1970-01-01 00:00:00.000000024+00:00,0.0,0.08333333333333333,-4.550000000000001,3.9999999999999973,-2.896527777777777,1970-01-01 00:00:00.000000024+00:00
2025-05-13,516,inbound,8,1970-01-01 00:00:00.000000008+00:00,0.0,0.375,0.25,7.718333333333332,1.6208333333333331,1970-01-01 00:00:00.000000008+00:00
2025-05-13,516,outbound,8,1970-01-01 00:00:00.000000008+00:00,0.0,0.125,-1.8416666666666668,8.513333333333334,0.7875000000000001,1970-01-01 00:00:00.000000008+00:00
2025-05-13,52,inbound,47,1970-01-01 00:00:00.000000047+00:00,0.0,0.7659574468085106,1.25,5.93,1.6308510638297873,1970-01-01 00:00:00.000000047+00:00
2025-05-13,52,outbound,44,1970-01-01 00:00:00.000000044+00:00,0.0,0.25,-3.291666666666667,3.335000000000006,-2.7806818181818183,1970-01-01 00:00:00.000000044+00:00
2025-05-13,525,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-30.0,-30.0,-30.0,1970-01-01 00:00:00.000000001+00:00
2025-05-13,556,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-30.0,-30.0,-30.0,1970-01-01 00:00:00.000000001+00:00
2025-05-13,57,outbound,21,1970-01-01 00:00:00.000000021+00:00,0.0,0.42857142857142855,-0.3333333333333333,4.516666666666667,0.06746031746031747,1970-01-01 00:00:00.000000021+00:00
2025-05-13,575,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-2.35,-2.35,-2.35,1970-01-01 00:00:00.000000001+00:00
2025-05-13,58,outbound,37,1970-01-01 00:00:00.000000037+00:00,0.0,0.24324324324324326,-2.566666666666667,2.7833333333333314,-3.0103603603603606,1970-01-01 00:00:00.000000037+00:00
2025-05-13,59,inbound,66,1970-01-01 00:00:00.000000066+00:00,0.0,0.07575757575757576,-4.133333333333333,5.383333333333333,-4.0866161616161625,1970-01-01 00:00:00.000000066+00:00
2025-05-13,59,outbound,64,1970-01-01 00:00:00.000000064+00:00,0.0,0.15625,-3.6333333333333333,2.0650000000000057,-3.4739583333333335,1970-01-01 00:00:00.000000064+00:00
2025-05-13,594,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,4.166666666666667,4.166666666666667,4.166666666666667,1970-01-01 00:00:00.000000001+00:00
2025-05-13,594,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-8.4,-8.4,-8.4,1970-01-01 00:00:00.000000001+00:00
2025-05-13,6,inbound,101,1970-01-01 00:00:00.000000101+00:00,0.0,0.25742574257425743,-3.5,2.8666666666666667,-3.1161716171617164,1970-01-01 00:00:00.000000101+00:00
2025-05-13,6,outbound,91,1970-01-01 00:00:00.000000091+00:00,0.0,0.2087912087912088,-4.133333333333334,3.433333333333333,-3.6410256410256414,1970-01-01 00:00:00.000000091+00:00
2025-05-13,61,outbound,41,1970-01-01 00:00:00.000000041+00:00,0.0,0.34146341463414637,-1.7166666666666666,5.0,-1.0378048780487805,1970-01-01 00:00:00.000000041+00:00
2025-05-13,62,inbound,60,1970-01-01 00:00:00.000000060+00:00,0.0,0.2,-5.325,2.211666666666668,-5.664722222222222,1970-01-01 00:00:00.000000060+00:00
2025-05-13,62,outbound,58,1970-01-01 00:00:00.000000058+00:00,0.0,0.1724137931034483,-6.0,0.3500000000000007,-5.801149425287356,1970-01-01 00:00:00.000000058+00:00
2025-05-13,63,inbound,54,1970-01-01 00:00:00.000000054+00:00,0.0,0.2962962962962963,-2.15,5.703333333333334,-1.1941358024691358,1970-01-01 00:00:00.000000054+00:00
2025-05-13,63,outbound,56,1970-01-01 00:00:00.000000056+00:00,0.0,0.17857142857142858,-4.841666666666667,3.125,-2.8098214285714285,1970-01-01 00:00:00.000000056+00:00
2025-05-13,656,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-26.55,-26.55,-26.55,1970-01-01 00:00:00.000000001+00:00
2025-05-13,660,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-30.0,-30.0,-30.0,1970-01-01 00:00:00.000000001+00:00
2025-05-13,664,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,-0.21666666666666667,-0.21666666666666667,-0.21666666666666667,1970-01-01 00:00:00.000000001+00:00
2025-05-13,665,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-30.0,-30.0,-30.0,1970-01-01 00:00:00.000000001+00:00
2025-05-13,665,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-6.983333333333333,-6.983333333333333,-6.983333333333333,1970-01-01 00:00:00.000000001+00:00
2025-05-13,671,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-30.0,-30.0,-30.0,1970-01-01 00:00:00.000000001+00:00
2025-05-13,671,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-16.55,-16.55,-16.55,1970-01-01 00:00:00.000000001+00:00
2025-05-13,674,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,2.65,2.65,2.65,1970-01-01 00:00:00.000000001+00:00
2025-05-13,68,inbound,16,1970-01-01 00:00:00.000000016+00:00,0.0,0.4375,-1.275,3.6083333333333334,-0.6885416666666666,1970-01-01 00:00:00.000000016+00:00
2025-05-13,68,outbound,16,1970-01-01 00:00:00.000000016+00:00,0.0,0.125,-5.433333333333334,-2.458333333333333,-6.753125,1970-01-01 00:00:00.000000016+00:00
2025-05-13,681,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-30.0,-30.0,-30.0,1970-01-01 00:00:00.000000001+00:00
2025-05-13,681,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-11.816666666666666,-11.816666666666666,-11.816666666666666,1970-01-01 00:00:00.000000001+00:00
2025-05-13,682,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-12.85,-12.85,-12.85,1970-01-01 00:00:00.000000001+00:00
2025-05-13,685,inbound,19,1970-01-01 00:00:00.000000019+00:00,0.0,0.5263157894736842,0.18333333333333332,4.696666666666666,-0.2157894736842105,1970-01-01 00:00:00.000000019+00:00
2025-05-13,685,outbound,19,1970-01-01 00:00:00.000000019+00:00,0.0,0.3684210526315789,-2.0833333333333335,0.7899999999999996,-5.30701754385965,1970-01-01 00:00:00.000000019+00:00
2025-05-13,686,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-10.083333333333334,-10.083333333333334,-10.083333333333334,1970-01-01 00:00:00.000000001+00:00
2025-05-13,695,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,4.55,4.55,4.55,1970-01-01 00:00:00.000000001+00:00
2025-05-13,6A,outbound,10,1970-01-01 00:00:00.000000010+00:00,0.0,0.2,-2.875,-0.3866666666666668,-3.7299999999999995,1970-01-01 00:00:00.000000010+00:00
2025-05-13,6B,outbound,4,1970-01-01 00:00:00.000000004+00:00,0.0,0.5,1.1666666666666667,5.036666666666667,1.2833333333333332,1970-01-01 00:00:00.000000004+00:00
2025-05-13,7,inbound,141,1970-01-01 00:00:00.000000141+00:00,0.0,0.28368794326241137,-2.2,4.766666666666667,-1.6254137115839244,1970-01-01 00:00:00.000000141+00:00
2025-05-13,7,outbound,79,1970-01-01 00:00:00.000000079+00:00,0.0,0.3037974683544304,-1.75,4.920000000000006,-1.4016877637130802,1970-01-01 00:00:00.000000079+00:00
2025-05-13,71,inbound,18,1970-01-01 00:00:00.000000018+00:00,0.0,0.5555555555555556,0.3916666666666667,3.8933333333333335,0.7537037037037037,1970-01-01 00:00:00.000000018+00:00
2025-05-13,71,outbound,18,1970-01-01 00:00:00.000000018+00:00,0.0,0.16666666666666666,-4.3,1.5616666666666672,-3.0481481481481483,1970-01-01 00:00:00.000000018+00:00
2025-05-13,72,inbound,23,1970-01-01 00:00:00.000000023+00:00,0.0,0.5652173913043478,1.6666666666666667,4.880000000000001,1.5268115942028986,1970-01-01 00:00:00.000000023+00:00
2025-05-13,72,outbound,22,1970-01-01 00:00:00.000000022+00:00,0.0,0.13636363636363635,-2.7416666666666667,-0.5033333333333319,-4.1454545454545455,1970-01-01 00:00:00.000000022+00:00
2025-05-13,72A,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,1.5833333333333333,1.5833333333333333,1.5833333333333333,1970-01-01 00:00:00.000000001+00:00
2025-05-13,72A,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,19.7,19.7,19.7,1970-01-01 00:00:00.000000001+00:00
2025-05-13,787,inbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,-7.283333333333333,-7.1499999999999995,-7.3,1970-01-01 00:00:00.000000003+00:00
2025-05-13,787,outbound,4,1970-01-01 00:00:00.000000004+00:00,0.0,0.0,-8.416666666666666,-2.791666666666666,-8.083333333333332,1970-01-01 00:00:00.000000004+00:00
2025-05-13,8,inbound,28,1970-01-01 00:00:00.000000028+00:00,0.0,0.4642857142857143,-1.2,2.221666666666667,-1.7107142857142856,1970-01-01 00:00:00.000000028+00:00
2025-05-13,8,outbound,77,1970-01-01 00:00:00.000000077+00:00,0.0,0.4675324675324675,-0.7,2.7266666666666683,-1.4186147186147187,1970-01-01 00:00:00.000000077+00:00
2025-05-13,801,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-7.766666666666667,-7.766666666666667,-7.766666666666667,1970-01-01 00:00:00.000000001+00:00
2025-05-13,801,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,5.7,5.7,5.7,1970-01-01 00:00:00.000000001+00:00
